AccountID,CompanyName,CompanyRevenue,EmployeeHeadCount,CompanyIndustry,CompanySpecialties,CompanyType,Country,City,Timezone
3700,Global Industrial Company,2300,3000,Wholesale,"Material Handling, Packaging/Supplies, Storage & Shelving, Furniture/Office, Foodservice/Appliances, Janitorial, Motors/Power Transmission, Packaging & Supplies/ Tools & Instruments, HVAC/R & Fans / Electrical, Plumbing Supplies/ Pneumatics/Hydraulics, Safety/Medical, Facilities Maintenance, Industrial Supplies, MRO, Lighting",Public Company,United States,Port Washington,EST
3710,Goldcorp,3200,7000,Mining,Gold Mining,Public Company,United States,Greenwood Village,EST
3720,Gordon Food Service,14000,19000,Food & Beverages,"foodservice, restaurant supply, food and beverage distribution, retail stores, fundraising",Privately Held,United States,Grand Rapids,EST
3730,Graco,1900,3600,Machinery,"Contractor equipment, lubrication equipment, finishing equipment, protective coating equipment, process equipment, sealant and adhesive equipment",Public Company,United States,Minneapolis,EST
3740,"Graphic Packaging International, LLC",6000,19000,Packaging and Containers Manufacturing,"folding cartons, paperboard, packaging, packaging machinery, package design, recycled paperboard, foodservice, hot cups, cold cups, beverage packaging systems, innovation, sustainability, microwave",Public Company,United States,Atlanta,EST
3750,Graybar,7700,8900,Wholesale,Distributor of Electrical and Communication Products and Services,Privately Held,United States,St. Louis,EST
3760,Great Lakes Cheese,3200,3000,Food and Beverage Manufacturing,,Privately Held,United States,Hiram,EST
3770,Greenheck,1100,3200,Industrial Machinery Manufacturing,"Fans & Ventilators, Centrifugal & Vane Axial Fans, Energy Recovery Ventilators, Packaged Ventilation Systems, Make-up Air Units, Lab Exhaust Systems, Coils, Dampers, Louvers, Indoor Air Handlers, Tempered Air Products, Dedicated Outdoor Air Systems (DOAS), Fume Exhaust Systems, High Volume Low Speed (HVLS) Fans, Grilles, Registers and Diffusers (GRD)",Privately Held,United States,Schofield,EST
3780,Grupo LAFISE,600,1900,Financial Services,"Banca, Seguros, Puestos de Bolsa, Banca de Inversión, Logística y Almacenaje, Servicios Fiduciarios",Privately Held,United States,Miami,EST
3790,HALLIBURTON ENERGY SERVICES,18000,55000,Oil and Gas,,Public Company,United States,Houston,EST
3800,HF Sinclair,14000,3000,Oil and Gas,,Public Company,United States,Dallas,EST
3810,HII,7200,42000,Defense and Space Manufacturing,"SURFACE COMBATANTS, NUCLEAR-POWERED SUBMARINES, AIRCRAFT CARRIERS, AMPHIBIOUS WARSHIPS, U.S. COAST GUARD CUTTERS, UNMANNED SYSTEMS, INTEGRATED DIGITAL SHIPBUILDING, RCOH, AI, BIG DATA",Public Company,United States,Newport News,EST
3820,HORNBECK OFFSHORE®,500,1400,"Transportation, Logistics, Supply Chain and Storage","Deepwater and Ultra-Deepwater Oil & Gas Exploration and Production, Subsea Construction, Installation & IRM Activities, Offshore Supply Vessels & Multi-Purpose Support Vessels, ROVs, Large Capacity Cranes, Winches & Reel Systems, Petroleum Transportation",Privately Held,United States,Covington,EST
3830,HPE Aruba Networking,5000,6500,Information Technology & Services,"Networking, Wi-Fi, 802.11ac Wi-Fi, Remote networking, Multivendor network management",Public Company,United States,Santa Clara,EST
3840,"Haas Automation, Inc.",1300,1800,Machinery Manufacturing,"CNC Vertical Machining Centers, CNC Horizontal Machining Centers, CNC Lathes/Turning Centers, CNC Rotary Tables and Indexers, 5-Axis CNC Machining Centers, CNC Mold Making Machining Centers, CNC Toolroom Machines, CNC Gantry Routers, Haas CNC Control",Privately Held,United States,Oxnard,EST
3850,Hanesbrands Inc.,6800,63000,Consumer Goods,Consumer Goods,Public Company,United States,Winston-Salem,EST
3860,Harland Clarke Customer Engagement Solutions,900,3000,Financial Services,"Payment Solutions, Marketing Services, Check Programs, Cards, Analytics, Deposit Acquisition, Loan Acquisition, Customer Engagement",Privately Held,United States,San Antonio,EST
3870,Harmony Public Schools,500,4000,Education Administration Programs,"STEM Focused K-12 Public Education, College Prep, STEM",Public Company,United States,Houston,EST
3880,Harte Hanks,600,2400,Advertising Services,"Direct Marketing, Agency, Data Services, Database Marketing, Digital Marketing, Direct Mail, Fulfillment, Pharmaceutical Marketing, Retail Marketing, Social Media, Ecommerce, Customer Care, Demand Generation, CRM, Customer Experience (CX), B2B Marketing, Healthcare Marketing, Content & Creative Services, Strategy and Analytics, Logistics",Public Company,United States,Chelmsford,EST
3890,Hasbro,5100,5800,Consumer Goods,"Play, Entertainment",Public Company,United States,Pawtucket,EST
3900,Havertys Furniture,1200,3200,Furniture and Home Furnishings Manufacturing,,Public Company,United States,Atlanta,EST
3910,Hawaii Pacific University,200,900,Higher Education,higher education,Educational Institution,United States,Honolulu,EST
3920,Hawaiian Electric,3200,2900,Utilities,,Public Company,United States,Honolulu,EST
3930,Haworth,2100,7500,Furniture,"Organic Workspaces®, Raised Floors, Movable Walls, Systems Furniture, Seating, Storage, Lighting, Wood Casegoods, Design, Manufacturing",Privately Held,United States,"Holland, Mi",EST
3940,Herc Rentals,1500,4700,Construction,,Public Company,United States,Bonita Springs,EST
3950,Hess Corporation,5800,1900,Oil & Energy,Exploration and Production,Public Company,United States,New York,EST
3960,Hewlett-Packard,58000,49000,IT Services and IT Consulting,,Public Company,United States,Palo Alto,EST
3970,Hexcel Corporation,1500,6200,Aviation and Aerospace Component Manufacturing,"Commercial Aerospace, Space and Defense, Composite Technology, Wind Energy, Industrial Applications, Prepregs, Carbon Fibers, Honeycomb, Adhesives, Engineered Core, Automotive, Technology",Public Company,United States,Stamford,EST
3980,Hexion Inc.,2350,4500,Chemicals,,Privately Held,United States,Columbus,EST
3990,Hill's Pet Nutrition,4290,2700,Manufacturing,"pet nutrition, pet food, dog, cat, veterinarian, nutrigenomics, nutrition, consumer packaged goods",Public Company,United States,Topeka,EST
4000,Hillrom,2500,10000,Medical Equipment Manufacturing,"Smart Beds, Surfaces, Patient Monitoring, Patient Mobility, Patient Handling, Care Communications, Surgical Workflow, Precision Positioning, Non-Invasive Respiratory Therapy, SmartCare Services, Vision Screening, Diagnostics, Physical Exam, Diagnostic Cardiology, Surgical Access",Public Company,United States,Chicago,EST
4010,Hillshire Brands,4000,9000,Food and Beverage Manufacturing,"Brand Building, Convenient Food, Innovation",Public Company,United States,Chicago,EST
4020,Hilti North America,1500,3000,Construction,"Construction, Engineering, Sales, Tools, Software, Services",Privately Held,United States,Plano,EST
4030,Hoag Health System,3200,6800,Hospitals and Health Care,"Orthopedics, Heart & Vascular, Women's Health, Neuroscience, Cancer, Cardiac Care, Critical Care, Sepsis, Respiratory Failure, Gastrointestinal, Stroke",Nonprofit,United States,Newport Beach,EST
4040,Holiday Retirement,500,2000,Hospitality,"Independent Living, Retirement Living, Senior Housing, Senior Living, Assistant Living, Hospitality, Property Management",Privately Held,United States,Louisville,EST
4050,Hollister Incorporated,1500,3100,Medical Equipment Manufacturing,"Ostomy Care, Continence Care, Critical Care",Privately Held,United States,Libertyville,EST
4060,HollyFrontier,15000,3700,Oil and Gas,,Public Company,United States,Dallas,EST
4070,HomeGoods - TJX Companies,12000,33000,Design Services,,Public Company,United States,Framingham,EST
4080,Hubbell Incorporated,4100,19000,"Appliances, Electrical, and Electronics Manufacturing","manufacturing, LED lighting, Electrical, networking, structured wiring, power transmission, connector design, connection delivery, energy management, lighting, NEMA, NEC, BICSI, TIA, Electrical Safety, Industrial Connectivity, USGBC, Wiring Devices, lighting, residential lighting, IoT products",Public Company,United States,Shelton,EST
4090,Hubbell Power Systems,4100,14000,"Appliances, Electrical, and Electronics Manufacturing","Anchoring/Foundations, Arresters, Bushings, Cable Accessories, Civil Construction, Connectors, Drain Systems, Enclosures, Fiberglass Construction, Insulators, Lineman Grade Tools, Pole Line Hardware, Switching, Truck Accessories",Public Company,United States,Columbia,EST
4100,Hudson,1400,2500,Retail,Retail specialty stores in airports & transportation centers,Public Company,United States,East Rutherford,EST
4110,Hypertherm Associates,700,1400,Manufacturing,"Plasma cutting, CAM nesting software, Waterjet cutting, Robotics, CNCs, Software solutions, SAAS, Finance, Research Technologies, Material Engineering, Mechanical engineering, Process engineering, Software engineers, CAD/CAM programers, Industrial Sales, Information systems, Information technology, Manufacturing Operations, Supply Chain, Reliability Engineer, Advanced Manufacturing, Operations",Privately Held,United States,Hanover,EST
4120,Hyundai Motor America,9500,10700,Automotive,"Automotive, mobility, innovation",Privately Held,United States,Fountain Valley,EST
4130,IBM iX,19000,10000,IT Services and IT Consulting,"Design, Experience, Strategy, Digital Transformation, Consulting, Digital Reinvention, Customer Experience, Design Thinking, Experience Design, Mobile, App Development, Business Consulting",Public Company,United States,Armonk,EST
4140,ICI Pakistan Limited,750,1500,Chemical Manufacturing,"Life Sciences, Polyester Fibre, Soda Ash, Chemicals",Public Company,Pakistan,Karachi,PKT
4150,IDEX Corporation,2500,7200,Machinery Manufacturing,"Our largest served markets include industrial infrastructure applications, health and science technologies, industrial and municipal fire and rescue, fluid and metering technologies, scientific fluidics ",Public Company,United States,Northbrook,EST
4160,IEHP,1500,2000,Hospital & Health Care,"HMO Healthcare Insurance, managed care, Medicaid, Medi-Cal, Medicare",Nonprofit,United States,Rancho Cucamonga,EST
4170,IFFCO Group,1200,4500,Food and Beverage Manufacturing,"Manufacturing, Trading, Distribution, Beverages, Confectionery, Ice Cream, Chocolate, Oils & Fats, Personal Care, Flour, Packaging, Culinary, Biscuits, Pasta, Fresh Poultry & Eggs, Bakery Ingredients, Frozen Foods, Out of Home Products & Services, Industrial, Oleo Chemicals, Snacks, Wafers, Animal Nutrition, Plant based",Privately Held,United Arab Emirates,Dubai,GST
4180,Impetus,500,2300,Information Technology & Services,"Big Data, Data Warehouse Modernization, Data Analytics, Big Data Analytics, Data Science, Big Data Consulting, Big Data Implementation, workload transformation, real time analytics",Privately Held,United States,Los Gatos,EST
4190,Incora,1200,1500,Truck Transportation,,Privately Held,United States,Fort Worth,EST
4200,Indegene,300,3200,Management Consulting,"Analytics, Technology, Operations, Medical Affairs, Multichannel Marketing, Regulatory Affairs, Creative Solutions, Pharmacovigilance, Drug Safety, Pharma Branding, Medical Devices, Medical Communication, Medical Information Management, Pharma Marketing, Promotional Literature Review",Privately Held,United States,Princeton,EST
4210,Indorama Ventures: Indovinya,2300,5800,Chemical Manufacturing,,Public Company,United States,The Woodlands,EST
4220,Indorama Ventures: Integrated Oxides & Derivatives,4200,3200,Chemical Manufacturing,,Public Company,United States,The Woodlands,EST
4230,"Ingalls Shipbuilding, a Division of HII",5000,12000,Shipbuilding,"San Antonio Class LPDs, America Class LHAs, Arleigh Burke Class DDGs, National Security Cutters",Public Company,United States,Pascagoula,EST
4240,Ingredion Incorporated,6000,11000,Food and Beverage Services,"Food and Beverage Sweeteners, Personal Care, Food and Beverage Starches, Green Solutions, Health & Nutrition, Pharmaceutical, Industrial, Animal Nutrition and Co-Products, Ingredient Solutions, Corregating",Public Company,United States,Westchester,EST
4250,"Intelligent Image Management, Inc. (IIMI) USA",200,1400,Outsourcing and Offshoring Consulting,"BPO, Offshore Outsourcing, Data Entry & Conversion, Accounting and Bookkeeping Support, Document & Records Management, Litigation Support, Medical Claims Processing, Data Conversion, Microfilm Digitization, Software Development",Privately Held,United States,Henderson,EST
4260,Intelsat,500,1100,Telecommunications,"Satellite Services, Telecommunications, Media and Network Services",Public Company,United States,Mclean,EST
4270,International Justice Mission,100,600,Non-profit Organizations,"Human Rights, Anti-slavery, Justice, Legal Aid",Nonprofit,United States,Arlington,EST
4280,Invacare Corporation,1000,4200,Medical Equipment Manufacturing,,Public Company,United States,Elyria,EST
4290,Iris Software Inc.,940,3200,Information Technology & Services,"Application Development, Application Maintenance and Support, Testing and Quality Assurance, Mobile Applications Development, Cloud Solutions, Product Development, Professional Services, Software Engineering, Data & Analytics, Intelligent Automation",Privately Held,United States,Edison,EST
4300,Irvine Company,2000,4600,Real Estate,"Real Estate Investment, Resort Properties, Retail Properties, Apartment Communities, Office Properties, Master Planning and Development, Homebuilding, Property Management",Privately Held,United States,Newport Beach,EST
4310,Iusacell,750,1500,Telecommunications,"Telecomunicaciones, Internet Móvil, Telefonía Celular, Localización, Soluciones Integrales de Comunicación para Empresas",Privately Held,Mexico,Mexico City,CST
4320,"J. J. Keller & Associates, Inc.",500,1400,Business Consulting and Services,"Mobile & Cloud Solutions, Onsite Consulting & Driver Training, ELDs, Dash Cams and Vehicle Tracking, Managed Services, Digital & Printed Publications, Online Training & Related Materials, Safety Supplies & J. J. Keller® SAFEGEAR® PPE",Privately Held,United States,Neenah,EST
4330,J.R. Simplot Company,6000,10000,Food Production,agriculture,Privately Held,United States,Boise,EST
4340,JAFRA Cosmetics International,500,1300,Personal Care Product Manufacturing,"Direct Selling, Cosmetics, Beauty, makeup, fragrance, skincare, bath and body, beauty consultant, entrepreneurship, women, women empowerment",Public Company,United States,Thousand Oaks,EST
4350,JE Dunn Construction,3100,3500,Construction,"construction management, design-build, building information modeling, program management, self-perform concrete and masonry, CM at Risk, General contracting, Mission Critical, Healthcare, Advanced Industries, Virtual Design and Construction",Privately Held,United States,Kansas City,EST
4360,"JELD-WEN, Inc.",4200,23000,Wholesale Building Materials,"Windows, Exterior Doors, Interior Doors, Patio Doors, Exterior Trim and Panels, Building Products, Manufacturing, Architectural Design, Product Engineering, Commercial Design",Public Company,United States,Charlotte,EST
4370,James Hardie,2700,3000,Building Materials,"fiber cement siding, fiber cement trim, home renovation, home remodeling, backerboard, house siding, house trim, exterior siding, exterior trim, building products, engineering, supply chain, research and development, sales, marketing, fiber cement manufacturing, finance, accounting, exterior home design, manufacturing",Public Company,United States,Chicago,EST
4380,Janus Henderson Investors,1200,2300,Financial Services,"Fund Management, Equity Investment, Fixed Income Investment, Property Investment, Private Equity",Public Company,United Kingdom,Denver,GMT
4390,Jared the Galleria of Jewelry,1100,2400,Retail Luxury Goods and Jewelry,,Public Company,United States,Akron,EST
4410,Jarir Bookstore,2200,3000,Retail,,Public Company,Saudi Arabia,Riyadh,AST
4420,"Jeppesen, a Boeing Company",400,3100,Airlines and Aviation,Jeppesen creates electronic and paper charting and offers operational support for the aviation and marine industries.  Jeppesen also provides logistical assistance to land-based operators.,Privately Held,United States,Denver,EST
4430,Johns Hopkins Aramco Healthcare (JHAH),200,3200,Hospital & Health Care,,Partnership,Saudi Arabia,Dhahran,AST
4440,Johns Hopkins Bayview Medical Center,2100,3200,Hospitals and Health Care,,Nonprofit,United States,Baltimore,EST
4450,Johns Hopkins Health Plans,1200,3000,Hospitals and Health Care,"Medicare, Medicaid, Tricare, Population Health, Employer Health",Privately Held,United States,Hanover,EST
4460,Johns Hopkins Medicine,8300,41000,Hospitals and Health Care,Patient Care,Nonprofit,United States,Baltimore,EST
4470,Johnsonville,1400,2400,Food and Beverage Manufacturing,"""Family Owned Since 1945""​",Privately Held,United States,Sheboygan Falls,EST
4480,Jordan Kuwait Bank,400,2000,Banking,,Public Company,Jordan,Amman,Asia/Amman
4490,Joyson Safety Systems,7500,50000,Motor Vehicle Manufacturing,,Privately Held,United States,Auburn Hills,EST
4500,Julphar,900,4600,Pharmaceutical Manufacturing,"Pharmaceuticals, Generics, Manufacturing, Insulin, Biotechnology, Biopharmaceuticals, Diabetes, Consumer Care, Pain Management, OTC, Innovation, R&D, Research & Development, Healthcare, UAE, MEA, Middle East, Pharma, Pharmacological",Public Company,United Arab Emirates,Ras Al Khaimah,GST
4510,K-Electric,3300,10500,Oil & Energy,"Electricity Generation, Transmission and Distribution",Public Company,Pakistan,Karachi,PKT
4520,"KARL STORZ Endoscopy-America, Inc.",1500,3200,Medical Equipment Manufacturing,"Design, Engineering, Manufacturing, Sales & Support",Privately Held,United States,El Segundo,EST
4530,KARL STORZ United States,1100,2800,Medical Equipment Manufacturing,"Design, Engineering, Manufacturing, Sales & Support, Medical Devices",Privately Held,United States,El Segundo,EST
4540,KATERRA,3000,8000,Construction,"Innovation, Design, Logistics, Sourcing, Architecture, Supply Chain, Manufacturing, Technology, Construction, Engineering, Efficiency, Job-site Integration, Cross Laminated Timber, Interior Design, Renovation, Material Supply, Labor Management",Privately Held,United States,Menlo Park,EST
4550,KAUST (King Abdullah University of Science and Technology),1300,8000,Higher Education,"Higher Education, Research",Educational Institution,Saudi Arabia,Thuwal,AST
4560,KPMG In Pakistan,600,2100,Accounting,,Partnership,Pakistan,Karachi,PKT
4570,KPMG Lower Gulf,1400,1800,Accounting,"Audit, Tax, Advisory, KPMG Business Academy",Privately Held,United Arab Emirates,Dubai,GST
4580,Kellanova,700,2500,Food and Beverage Manufacturing,,Public Company,United States,Chicago,EST
4590,Kennametal,2200,9000,Machinery Manufacturing,"metalworking, aerospace tooling, Machining, Drilling, Mining, Construction, Ceramics, automotive tooling, carbide",Public Company,United States,Pittsburgh,EST
4600,Kerzner International,800,8000,Hospitality,"Hospitality, Leisure",Privately Held,United Arab Emirates,Dubai,GST
4610,Keyloop,700,1500,Software Development,,Privately Held,United Kingdom,Reading,GMT
4620,Keystone Foods,3000,11000,Food and Beverage Manufacturing,"Proteins Processing, Leadership in Food Safety and Quality, KEYSTAR CSR Program, Global Reach, Product Innovation",Public Company,United States,West Chester,EST
4630,Khidmah,300,1500,Facilities Services,"Integrated Facility Management, Maintenance Solutions, Landscaping Solutions, Cleaning Solutions, Hospitality Solutions, Pest Control, MEP Services, Concierge Services, Professional and Certified Lifeguard Services, First Aid and Lifeguard Training Consultancy and Management",Sole Proprietorship,United Arab Emirates,Abu Dhabi,GST
4640,Kleinfelder,900,2000,Civil Engineering,"Architecture & Design, Facility/Operations Compliance, Construction Engineering & Testing, Geotechnical/Geologic Engineering, Design Engineering, Environmental Sciences & Engineering, Bridge Engineering, Risk Management, Sustainability, Water/Wastewater Science & Engineering, Program Management, Construction Management, Process, Mechanical & Electrical Engineering, Oil & Gas, Wastewater Infrastructure, Water Resources, Stormwater, Transportation, Commercial & Industrial Facilities, Power",Privately Held,United States,San Diego,EST
4650,Kloeckner Metals - Americas,2900,2500,Mechanical Or Industrial Engineering,,Public Company,United States,Roswell,EST
4660,Knights of Columbus,4200,1750,Financial Services,"Disability Income Insurance, Whole Life, Term Life, Long Term Care insurance, Annuities, Charity",Nonprofit,United States,New Haven,EST
4670,Komatsu North America,5300,5700,Machinery Manufacturing,"Contruction, Mining and Forestry Equipment, Material handling",Public Company,United States,Chicago,EST
4680,Kona Grill,300,2200,Restaurants,"Sushi, American Grill, Happy Hour, Reverse Happy Hour, Best of...",Public Company,United States,Scottsdale,EST
4690,"Konica Minolta Business Solutions U.S.A., Inc.",3000,7500,Software Development,"Multifunction Printers (MFP), Digital Press, Workflow Solutions, IT Services, Technology Optimization, Enterprise Content Management (ECM), Security and Compliance, Cloud Services, Mobility, Optimized Print Services (MPS), Printing, Print Production, Industrial Printing, Packaging, Business Solutions, Industry Solutions, Intelligent Information Management, Help Desk, Video Surveillance, Digital Transformation, Cloud",Public Company,United States,Ramsey,EST
4700,Kraton Corporation,1900,2000,Chemical Manufacturing,,Privately Held,United States,The Woodlands,EST
4710,"Kwik Trip, Inc.",7500,24000,Retail,"Convenience Retail/Wholesale, petroleum, distribution center, warehouse, dairy",Privately Held,United States,La Crosse,EST
4720,L.A. Care Health Plan,3200,1900,Hospitals and Health Care,"HMO, Health Information Technology, Healthcare Insurance, Community Health",Nonprofit,United States,Los Angeles,EST
4730,LG Electronics North America,13000,5000,Computers and Electronics Manufacturing,"Consumer Electronics, Home Appliances, Air Conditioning, Home Entertainment, Mobile Communications, Solar, Display Technology, and B2B Products",Public Company,United States,Englewood Cliffs,EST
4740,Lands'​ End,1550,5000,Apparel & Fashion,"Retail, Direct Sales, Catalog, Digital, Apparel and Fashion",Public Company,United States,Dodgeville,EST
4760,Langan Engineering & Environmental Services,700,1200,Civil Engineering,"Geotechnical, Site/Civil and Environmental Engineering, Transportation/Traffic Engineering, Surveying, 3D Laser Scanning, and BIM, Cultural Resources, Natural Resources Assessments/Permitting, Landscape Architecture + Planning, GIS/Data Management Services",Privately Held,United States,Parsippany,EST
4770,Le Bonheur Children's Hospital,900,3100,Hospitals and Health Care,"Pediatrics, Cardiology, Neonatology, Critical Care Medicine, Nephrology, Neurology, Orthopedics, Urology, Pulmonology, Gastroenterology",Nonprofit,United States,Memphis,EST
4780,Leggett & Platt,4200,22000,Furniture and Home Furnishings Manufacturing,"Automotive, Adjustable Beds, Bedding, Home Furniture, Work Furniture, Aerospace, Machinery, Flooring Products, Wire, Foam, Hydraulic Cylinders",Public Company,United States,Carthage,EST
4790,"Legrand, North America",5000,13000,"Appliances, Electrical, and Electronics Manufacturing",,Public Company,United States,West Hartford,EST
4800,LensCrafters,2500,12000,Retail Apparel and Fashion,"eyewear, eye care, retail, glasses, optometrist, optician, marketing, finance, real estate, information technology, accounting, sales",Public Company,United States,Cincinnati,EST
4810,Leonardo DRS,2200,7100,Defense and Space Manufacturing,"Information Technology, Defense, Intelligence, Aviation, Security, Surveillance, Power, Cyber Security, Infrared, Engineering, Innovation, STEM, Naval Systems, Maritime Systems, Satellite Communications, Network Infrastructure",Public Company,United States,Arlington,EST
4820,Leprino Foods,3200,4000,Food and Beverage Manufacturing,"dairy ingredients, mozzarella, cream, lactose, whey protein concentrate, provolone, reduced-fat Monterey jack and cheddar, wheyproteinisolate",Privately Held,United States,Denver,EST
4830,Lexington Medical Center,3800,8000,Hospital & Health Care,"Heart Center, Women's Services, Cancer Center, Orthopaedics, Birth Center, Family Medicine, Urgent Care, General Surgery, Alzheimer's Care, Occupational Health, Weight-Loss Surgery, Emergency Medicine, Urgent Care, Health and Wellness",Nonprofit,United States,West Columbia,EST
4840,Libbey,750,6100,Consumer Services,"Glassware, Dinnerware, Flatware, Serveware, beverageware, Tableware",Privately Held,United States,Toledo,EST
4850,Lidl US,22000,29000,Retail,"Private Label, Grocery, Retail, Bakery, Low Prices, High Quality",Privately Held,United States,Arlington,EST
4860,Lids,800,4200,Retail,"Multi-Channel Retailer, All-Inclusive Team Sports Distributor, Custom Embroidery/Screen Printing, Branding Solutions",Privately Held,United States,Indianapolis,EST
4870,Life Technologies,3500,10000,Biotechnology Research,"Invitrogen, Applied Biosystems, Biotechnology tools and solutions, Sequencing, Reagents, Assays and kits, Benchtop, PCR instruments and consumables, Cloning and gene synthesis, Genome editing, Exosomes, Transfection, Protein expression and analysis, Cell media",Public Company,United States,Waltham,EST
4880,Lincoln Electric,3500,11000,Machinery Manufacturing,"Welding Consumables, Plasma Cutting Equipment, Welding Education, Technical Training & Seminars, Robotic Welding Automation, Weld Fume Control Solutions, Welding Safety Apparel, Welding Equipment, Welding Information Systems",Public Company,United States,Cleveland,EST
4890,Lionbridge,750,6000,Translation and Localization,"Translation, Localization, Global Marketing, Product Engineering Services, Technical Writing, eLearning Services, Interpretation, Global Testing",Privately Held,United States,Waltham,EST
4900,Lionbridge Technologies,750,6000,Translation and Localization,"Traducción, Localización, Global Marketing, eLearning",Privately Held,United States,Waltham,EST
4910,Lionsgate,4000,900,Entertainment,"Film & Television Production and Distribution, Entertainment, Movies, TV, Home Entertainment, Channels",Public Company,United States,Santa Monica,EST
4920,Louisiana-Pacific Corporation,3200,4300,Wholesale Building Materials,,Public Company,United States,Nashville,EST
4930,Lupin Pharmaceuticals,2300,18000,Pharmaceutical Manufacturing,,Privately Held,United States,Baltimore,EST
4940,MAGRABi Retail Group,300,1500,Retail Luxury Goods and Jewelry,"Luxury, Eyewear, Fashion, Lifestyle, Sunglasses, Eyeglasses, Contact Lenses, Ophthalmic Lenses, Accessories, Design, Retail, Innovation, Eye Care, Optical, Customization, Specialty Gifts, Personalization, Styling, Experiential Marketing, Customer Service",Privately Held,United Arab Emirates,Dubai,GST
4950,MKS Instruments,2200,6200,Semiconductor Manufacturing,,Public Company,United States,Andover,EST
4960,MOD Pizza,400,7500,Restaurants,Specializing in individual artisan-style pizzas and salads,Privately Held,United States,Bellevue,EST
4970,MSA - The Safety Company,1400,4200,Public Safety,"Safety Product Manufacturing, Gas and Flame Detection, Head Protection, Fall Protection, Respiratory Protection, Eye/Face/Hearing Protection, Thermal Imaging Cameras, Safety Training, Personal Protective Equipment",Public Company,United States,Cranberry Township,EST
4980,MSC Industrial Supply Co.,3300,6500,Wholesale,"Distribution, Maintenance, Repair & Operations (MRO) Solutions, Metalworking Solutions & Expertise, ControlPoint Inventory Management Technology Solutions, Supply Chain Expertise & Services, Facility Management, Inventory Management Services, Manufacturing",Public Company,United States,Davidson,EST
4990,MSX International,1400,6000,Business Consulting and Services,"automotive industry, sales distribution, warranry management, customer engagement, technical publications, learning, technical information, data and insights, aftersales, repair optimisation, retail business tranformation, Consumer Experience, sales performance, EVs , new agency models",Privately Held,United States,Detroit,EST
5000,MTS Systems Corporation,700,3000,Industrial Machinery Manufacturing,"Engineering, Test Systems, Design, Manufacturing, Materials Testing",Public Company,United States,Eden Prairie,EST
5010,Madewell,1200,3000,Retail Apparel and Fashion,"retail, jeans, specialty apparel, denim",Privately Held,United States,New York,EST
5020,Magic Leap,500,1000,Consumer Electronics,,Privately Held,United States,Plantation,EST
5030,Magrabi Hospitals & Centers,900,3200,Hospitals and Health Care,"Ophthalmology, ENT, Dentistry",Privately Held,Saudi Arabia,Jeddah & Mecca,AST
5040,Makino,1500,3400,Machinery Manufacturing,"Horizontal Machining Centers, Vertical Machining Centers, Wire EDMs, Sinker EDMs, 5-Axis Machining Centers, Engineering Services, Grinding, Die and Mold, Die & Mould, Tooling, Part Processing, Automation Processes, Tool Changers, Technical Solutions, Smart Machines, Spindles, Automated Cells & Systems, RAM EDM, Automation, Turnkey, Manufacturing Processes, Software, Digital Technologies, Manufacturing, Component Processing",Privately Held,United States,Mason,EST
5050,Marathon Oil Corporation,5400,2300,Oil and Gas,"Exploration, Production",Public Company,United States,Houston,EST
5060,Marlabs LLC,300,1500,IT Services and IT Consulting,"Cloud  Computing, SAP, Mobility, Oracle, Analytics, Application Development, Microsoft, Infrastructure Services, Java, Cyber Security, Testing Services, Product Engineering, Digital Asset Management, Consulting Services, Internet of Things, HANA, Salesforce, Agile Development, Artificial Intelligence, Big Data, Business Intelligence, Cloud Computing, Cognitive Science, Customer Experience, Data Analysis, Data Science, DevOps, Information Engineering, Information Technology, Infrastructure as a Service, IoT, Machine Learning, Network Security, Predictive Analytics, Technology Consulting, Digital360, Digital Transformation, Digital Product Engineering, Digital Automation, Enterprise Analytics, Digital Security, Digital User Experience, Application Prototyping, Software Co-Creation, Rapid Digitization, Intent-Intelligence, Blockchain, Machine Reasoning, Natural Language Generation, Natural Language Processing, Data Analysis, Digital Customer Experience",Privately Held,United States,Piscataway,EST
5070,Matthews International,1500,5800,Manufacturing,"Manufacturing, Marketing, Branding, Packaging, Marking, Funeral Services, Printing, Automation",Public Company,United States,Pittsburgh,EST
5080,Mavenir,1100,4100,Software Development,"Mobile Core, Radio Access Network, Packet Compute, Advanced Services, RCS, VoLTE, Business Messaging, 4G/5G Networks, OpenRAN, 5G Core, IMS Core, 5G",Privately Held,United States,Richardson,EST
5090,McCormick & Company,6300,13000,Food Production,,Public Company,United States,Hunt Valley,EST
5100,McLarens,300,1200,Insurance,"Global Claims Services, Casualty loss adjusting, Property loss adjusting, Aviation loss adjusting, Technical loss adjusting, FAJ & Specie loss adjusting, Marine loss adjusting, Natural Resources loss adjusting, Agricultural loss adjusting, TPA Services, Forensic Engineering, Forensic Fire Investigation, Environmental Services, Construction Defect Analysis, Industrial Loss Services",Privately Held,United States,Peachtree Corners,EST
5110,Mediclinic Middle East,800,4200,Hospitals and Health Care,Healthcare & Hospitals,Public Company,United Arab Emirates,Dubai,GST
